ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
4,1.381e-06,3.4525e-07,1.381e-06,3.4525e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/io/_utils.py', 16, '<genexpr>')"
2,7.680000000000001e-07,3.8400000000000005e-07,7.680000000000001e-07,3.8400000000000005e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/io/_utils.py', 100, 'managed_file')"
1,2.78e-06,2.78e-06,5.5490000000000006e-06,5.5490000000000006e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/io/_utils.py', 15, '_is_glob_pattern')"
74,3.1008e-05,4.19027027027027e-07,4.7369e-05,6.401216216216216e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/expr/expr.py', 125, '_from_pyexpr')"
3,8.344e-06,2.7813333333333334e-06,9.801e-06,3.267e-06,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/io/csv/_utils.py', 9, '_check_arg_is_1byte')"
1,1.0019e-05,1.0019e-05,0.004206961,0.004206961,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/lazyframe/frame.py', 1603, 'collect')"
1,5.256e-06,5.256e-06,0.000139502,0.000139502,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/lazyframe/frame.py', 2728, 'select')"
18,5.4736000000000006e-05,3.0408888888888894e-06,0.000477745,2.654138888888889e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/lazyframe/frame.py', 3849, 'with_columns')"
25,5.6321000000000005e-05,2.25284e-06,0.000632237,2.528948e-05,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/lazyframe/frame.py', 4002, 'with_columns_seq')"
1,7.889e-05,7.889e-05,0.0007111270000000001,0.0007111270000000001,"('/home/vmittal/Code/focus/vm_focus_converters/focus_converter_base/focus_converter/converter.py', 258, '__apply_column_expressions__')"
3,1.072e-06,3.5733333333333336e-07,1.072e-06,3.5733333333333336e-07,"('/home/vmittal/.cache/pypoetry/virtualenvs/focus-converter-FC-3SlwU-py3.11/lib/python3.11/site-packages/polars/utils/deprecation.py', 141, '_rename_keyword_argument')"
